,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5
sp|P03616|COAT_BPPRR,0.0521909508928558,0.0782864263392837,0.06958793452380774,0.08698491815475967,0.0,0.043492459077379836,0.043492459077379836,0.06088944270833177,0.017396983630951934,0.0521909508928558,0.08698491815475967,0.0521909508928558,0.017396983630951934,0.03479396726190387,0.043492459077379836,0.06958793452380774,0.11308039360118757,0.0,0.03479396726190387,0.1826683281249953,2.075389922529153e-06,3.1130848837937294e-06,2.767186563372204e-06,3.458983204215255e-06,0.0,1.7294916021076276e-06,1.7294916021076276e-06,2.4212882429506788e-06,6.91796640843051e-07,2.075389922529153e-06,3.458983204215255e-06,2.075389922529153e-06,6.91796640843051e-07,1.383593281686102e-06,1.7294916021076276e-06,2.767186563372204e-06,4.496678165479831e-06,0.0,1.383593281686102e-06,7.2638647288520355e-06,0.1899853689627965,0.186306720233835,0.2137698899931315,0.20224711531481,0.19899241367995107,0.20153679164780078,0.20367513506464666,0.2163319005071907,0.19129906610912467,0.1871567607729167
sp|P68676|G5P_BPPHL,0.08448172198080132,0.07392150673320116,0.02112043049520033,0.05280107623800083,0.0,0.07392150673320116,0.06336129148560099,0.09504193722840149,0.010560215247600166,0.06336129148560099,0.08448172198080132,0.06336129148560099,0.02112043049520033,0.07392150673320116,0.09504193722840149,0.04224086099040066,0.04224086099040066,0.0,0.02112043049520033,0.05280107623800083,3.478877992269933e-06,3.044018243236191e-06,8.697194980674832e-07,2.1742987451687083e-06,0.0,3.044018243236191e-06,2.6091584942024497e-06,3.913737741303675e-06,4.348597490337416e-07,2.6091584942024497e-06,3.478877992269933e-06,2.6091584942024497e-06,8.697194980674832e-07,3.044018243236191e-06,3.913737741303675e-06,1.7394389961349665e-06,1.7394389961349665e-06,0.0,8.697194980674832e-07,2.1742987451687083e-06,0.19463488897958586,0.1841415251746107,0.19570810253476903,0.20183464309131005,0.2131206249721244,0.2004483838872287,0.185528345897881,0.21126878159256077,0.19688470824389717,0.2058693455186833
sp|P19348|A2_BPBF2,0.17053145417144797,0.024361636310206852,0.048723272620413705,0.06496436349388494,0.0,0.056843818057149324,0.08120545436735618,0.07308490893062056,0.016241090873471236,0.056843818057149324,0.08120545436735618,0.12180818155103428,0.016241090873471236,0.016241090873471236,0.024361636310206852,0.09744654524082741,0.048723272620413705,0.008120545436735618,0.024361636310206852,0.0893259998040918,6.5191830842720825e-06,9.313118691817261e-07,1.8626237383634522e-06,2.4834983178179363e-06,0.0,2.1730610280906944e-06,3.1043728972724203e-06,2.793935607545178e-06,6.208745794544841e-07,2.1730610280906944e-06,3.1043728972724203e-06,4.656559345908631e-06,6.208745794544841e-07,6.208745794544841e-07,9.313118691817261e-07,3.7252474767269044e-06,1.8626237383634522e-06,3.1043728972724203e-07,9.313118691817261e-07,3.4148101869996626e-06,0.1998842213234358,0.2172204611353233,0.172714553184751,0.20279939968867858,0.1992608192310757,0.1931587382276359,0.21413684851824402,0.17398845949375438,0.2049070822387185,0.21380856108435745
sp|Q38199|GIN_BPD10,0.07455068933220338,0.10934101102056495,0.034790321688361575,0.059640551465762706,0.009940091910960451,0.039760367643841804,0.05467050551028248,0.07952073528768361,0.019880183821920902,0.06461059742124294,0.11431105697604518,0.06461059742124294,0.029820275732881353,0.024850229777401128,0.029820275732881353,0.04473041359932203,0.05467050551028248,0.009940091910960451,0.014910137866440677,0.04473041359932203,3.225592799444682e-06,4.730869439185534e-06,1.5052766397408515e-06,2.5804742395557455e-06,4.300790399259576e-07,1.7203161597038303e-06,2.365434719592767e-06,3.4406323194076606e-06,8.601580798519152e-07,2.795513759518724e-06,4.945908959148512e-06,2.795513759518724e-06,1.2902371197778727e-06,1.075197599814894e-06,1.2902371197778727e-06,1.935355679666809e-06,2.365434719592767e-06,4.300790399259576e-07,6.451185598889364e-07,1.935355679666809e-06,0.19337724925580135,0.20750245533937836,0.2055493987454601,0.18590065008350198,0.20270020062037808,0.20227316126157666,0.21093549072448534,0.1917854688334622,0.1908503694809032,0.2041552946600526
sp|Q01743|DPA62_BPR69,0.07129032089037461,0.021935483350884497,0.07677419172809574,0.05483870837721124,0.010967741675442249,0.03838709586404787,0.10419354591670137,0.010967741675442249,0.016451612513163374,0.05483870837721124,0.09870967507898024,0.12612902926758585,0.0658064500526535,0.05483870837721124,0.03290322502632675,0.05483870837721124,0.02741935418860562,0.016451612513163374,0.02741935418860562,0.060322579214932365,2.7754148204375998e-06,8.539737909038768e-07,2.9889082681635686e-06,2.134934477259692e-06,4.269868954519384e-07,1.4944541340817843e-06,4.056375506793415e-06,4.269868954519384e-07,6.404803431779076e-07,2.134934477259692e-06,3.842882059067445e-06,4.910349297697292e-06,2.5619213727116305e-06,2.134934477259692e-06,1.2809606863558153e-06,2.134934477259692e-06,1.067467238629846e-06,6.404803431779076e-07,1.067467238629846e-06,2.3484279249856612e-06,0.19845161755284066,0.22115451104682046,0.1759451535703326,0.18961307921401238,0.20935176777827263,0.19973827838243274,0.20411766947563553,0.1938262178280052,0.19516759716006746,0.20715002366041135
sp|Q6QGD4|ENDON_BPT5,0.05459177715723909,0.04094383286792932,0.03411986072327443,0.05459177715723909,0.027295888578619545,0.06823972144654886,0.06823972144654886,0.027295888578619545,0.05459177715723909,0.05459177715723909,0.08188766573585864,0.12965547074844283,0.013647944289309773,0.04094383286792932,0.02047191643396466,0.061415749301893974,0.061415749301893974,0.006823972144654886,0.04094383286792932,0.04776780501258421,2.2930822866845873e-06,1.7198117150134406e-06,1.433176429177867e-06,2.2930822866845873e-06,1.1465411433422936e-06,2.866352858355734e-06,2.866352858355734e-06,1.1465411433422936e-06,2.2930822866845873e-06,2.2930822866845873e-06,3.439623430026881e-06,5.446070430875895e-06,5.732705716711468e-07,1.7198117150134406e-06,8.599058575067203e-07,2.5797175725201607e-06,2.5797175725201607e-06,2.866352858355734e-07,1.7198117150134406e-06,2.006447000849014e-06,0.18109738766336103,0.20883940024490966,0.2162052776655159,0.19174164460567453,0.19529231767588393,0.19351507730267026,0.20985816139515714,0.20291442159579037,0.1911546357238143,0.20255741734728216
sp|Q6QGE6|ENDO2_BPT5,0.03490976249675458,0.04363720312094323,0.06545580468141483,0.05236464374513187,0.05236464374513187,0.0392734828088489,0.06109208436932051,0.06981952499350916,0.030546042184660255,0.09163812655398076,0.0785469656176978,0.10472928749026374,0.013091160936282967,0.048000923433037544,0.026182321872565934,0.09600184686607509,0.08291068592979213,0.021818601560471614,0.04363720312094323,0.03490976249675458,1.1134943757051116e-06,1.3918679696313895e-06,2.087801954447084e-06,1.6702415635576672e-06,1.6702415635576672e-06,1.2526811726682505e-06,1.948615157483945e-06,2.226988751410223e-06,9.743075787419726e-07,2.922922736225918e-06,2.505362345336501e-06,3.3404831271153345e-06,4.175603908894168e-07,1.5310547665945285e-06,8.351207817788336e-07,3.062109533189057e-06,2.64454914229964e-06,6.959339848156948e-07,1.3918679696313895e-06,1.1134943757051116e-06,0.2023692705977788,0.21627671560122258,0.1939112591568199,0.1882723659495447,0.19480666838253966,0.21599932744939707,0.2084839363473724,0.18391363904646188,0.19729930290380543,0.19430365506616626
sp|O21871|ENDON_BPLSK,0.03927568643148163,0.05891352964722245,0.06873245125509286,0.06873245125509286,0.03927568643148163,0.019637843215740816,0.05891352964722245,0.04909460803935204,0.019637843215740816,0.019637843215740816,0.07855137286296326,0.1080081376865745,0.019637843215740816,0.009818921607870408,0.009818921607870408,0.03927568643148163,0.03927568643148163,0.04909460803935204,0.04909460803935204,0.07855137286296326,1.43137667124409e-06,2.147065006866135e-06,2.5049091746771575e-06,2.5049091746771575e-06,1.43137667124409e-06,7.15688335622045e-07,2.147065006866135e-06,1.7892208390551127e-06,7.15688335622045e-07,7.15688335622045e-07,2.86275334248818e-06,3.9362858459212476e-06,7.15688335622045e-07,3.578441678110225e-07,3.578441678110225e-07,1.43137667124409e-06,1.43137667124409e-06,1.7892208390551127e-06,1.7892208390551127e-06,2.86275334248818e-06,0.19458388676866745,0.20386152559452145,0.1883180745000465,0.2070233705455407,0.1963942209833536,0.21337048948609105,0.20379404278921637,0.1777578379055381,0.21095861979504477,0.19411865217994195
sp|P20321|EXRN_BPT3,0.07900874353058507,0.042796402745733576,0.0296282788239694,0.07571671255014402,0.026336247843528355,0.0296282788239694,0.08559280549146715,0.06584061960882089,0.009876092941323134,0.06913265058926193,0.06584061960882089,0.0823007745110261,0.026336247843528355,0.04938046470661567,0.036212340784851485,0.042796402745733576,0.0592565576479388,0.039504371765292534,0.0296282788239694,0.04938046470661567,2.797848128373666e-06,1.5155010695357355e-06,1.0491930481401247e-06,2.681271123024763e-06,9.326160427912219e-07,1.0491930481401247e-06,3.031002139071471e-06,2.3315401069780546e-06,3.4973101604670823e-07,2.4481171123269574e-06,2.3315401069780546e-06,2.9144251337225682e-06,9.326160427912219e-07,1.748655080233541e-06,1.2823470588379301e-06,1.5155010695357355e-06,2.0983860962802494e-06,1.398924064186833e-06,1.0491930481401247e-06,1.748655080233541e-06,0.1919589272651711,0.2126001689104884,0.18882666348625737,0.20137557284075572,0.20194663651688638,0.18579448569780838,0.2149409519981357,0.1874270883692171,0.20324921097768353,0.2085881463801499
sp|P06023|GAM_BPMU,0.12149785260356098,0.07521295637363298,0.034713672172445996,0.05207050825866899,0.005785612028740999,0.034713672172445996,0.09256979245985598,0.06942734434489199,0.0,0.10414101651733798,0.05785612028740999,0.07521295637363298,0.023142448114963996,0.023142448114963996,0.040499284201186994,0.04628489622992799,0.06364173231615099,0.011571224057481998,0.005785612028740999,0.06942734434489199,5.0916910512196235e-06,3.151999222183576e-06,1.4547688717770353e-06,2.182153307665553e-06,2.4246147862950586e-07,1.4547688717770353e-06,3.879383658072094e-06,2.9095377435540706e-06,0.0,4.364306615331106e-06,2.4246147862950585e-06,3.151999222183576e-06,9.698459145180235e-07,9.698459145180235e-07,1.697230350406541e-06,1.939691829036047e-06,2.6670762649245646e-06,4.849229572590117e-07,2.4246147862950586e-07,2.9095377435540706e-06,0.21394581164531568,0.20434094354804194,0.18847720903649415,0.18611091685918726,0.20133950688221983,0.21723724116176385,0.20455650582944068,0.18280213458236555,0.20924898405609685,0.18615489190885434
sp|P03670|G5P_BPIKE,0.061682234285965074,0.04934578742877206,0.04934578742877206,0.03700934057157905,0.0,0.0740186811431581,0.0740186811431581,0.09869157485754412,0.02467289371438603,0.04934578742877206,0.08635512800035111,0.0740186811431581,0.012336446857193015,0.04934578742877206,0.061682234285965074,0.08635512800035111,0.02467289371438603,0.0,0.061682234285965074,0.11102802171473714,2.469083372550608e-06,1.975266698040486e-06,1.975266698040486e-06,1.4814500235303646e-06,0.0,2.962900047060729e-06,2.962900047060729e-06,3.950533396080972e-06,9.87633349020243e-07,1.975266698040486e-06,3.4567167215708505e-06,2.962900047060729e-06,4.938166745101215e-07,1.975266698040486e-06,2.469083372550608e-06,3.4567167215708505e-06,9.87633349020243e-07,0.0,2.469083372550608e-06,4.444350070591094e-06,0.19351850483991193,0.19110795078756956,0.196051195884364,0.21239737656822064,0.1945885250627409,0.2139238524811572,0.19561757454039247,0.19544547942932572,0.21584479934500156,0.17916780038744856
sp|P17311|TERS_BPT4,0.06680098251152282,0.04008058950691369,0.06012088426037054,0.09352137551613195,0.0,0.06680098251152282,0.10020147376728422,0.0734810807626751,0.020040294753456846,0.06680098251152282,0.08684127726497967,0.06680098251152282,0.0734810807626751,0.026720393004609128,0.04676068775806597,0.03340049125576141,0.08684127726497967,0.0,0.020040294753456846,0.06680098251152282,2.677096993499607e-06,1.6062581960997641e-06,2.409387294149646e-06,3.7479357908994496e-06,0.0,2.677096993499607e-06,4.01564549024941e-06,2.9448066928495676e-06,8.031290980498821e-07,2.677096993499607e-06,3.480226091549489e-06,2.677096993499607e-06,2.9448066928495676e-06,1.0708387973998428e-06,1.8739678954497248e-06,1.3385484967498034e-06,3.480226091549489e-06,0.0,8.031290980498821e-07,2.677096993499607e-06,0.20796783147918407,0.21528008746813768,0.1530192437531578,0.20543443761792593,0.21161830143044227,0.21154233045844348,0.20991278151850026,0.16872390416046304,0.20309019983056653,0.20673051632232728
sp|P22884|VINT_BPML5,0.1359598394575019,0.10396928899691321,0.02399291284544151,0.04531994648583396,0.0026658792050490566,0.02399291284544151,0.07464461774137358,0.05864934251107925,0.021327033640392453,0.04531994648583396,0.07197873853632453,0.06664698012622641,0.042654067280784906,0.013329396025245284,0.03732230887068679,0.03732230887068679,0.07197873853632453,0.018661154435343396,0.03199055046058868,0.061315221716128306,6.160886476666941e-06,4.711266129215896e-06,1.0872152605882837e-06,2.0536288255556472e-06,1.2080169562092042e-07,1.0872152605882837e-06,3.3824474773857716e-06,2.657637303660249e-06,9.664135649673633e-07,2.0536288255556472e-06,3.2616457817648515e-06,3.0200423905230104e-06,1.9328271299347267e-06,6.040084781046021e-07,1.6912237386928858e-06,1.6912237386928858e-06,3.2616457817648515e-06,8.456118693464429e-07,1.449620347451045e-06,2.7784389992811697e-06,0.20270996644899053,0.206288060199242,0.19419174127443964,0.19767565351119573,0.19646869936108305,0.20588444387640803,0.21313526365181473,0.19336993181771098,0.19993647038827297,0.18767376946409772
sp|P17637|VP12_BPPRD,0.20246372380663974,0.02792603086988134,0.034907538587351676,0.02792603086988134,0.0,0.020944523152411007,0.11170412347952537,0.10472261576205504,0.006981507717470335,0.05585206173976268,0.08377809260964403,0.11170412347952537,0.006981507717470335,0.041889046304822014,0.06283356945723302,0.05585206173976268,0.048870554022292345,0.006981507717470335,0.020944523152411007,0.08377809260964403,8.368065614868148e-06,1.1542159468783653e-06,1.4427699335979566e-06,1.1542159468783653e-06,0.0,8.656619601587739e-07,4.616863787513461e-06,4.3283098007938695e-06,2.885539867195913e-07,2.3084318937567305e-06,3.4626478406350956e-06,4.616863787513461e-06,2.885539867195913e-07,1.7313239203175478e-06,2.5969858804763217e-06,2.3084318937567305e-06,2.0198779070371394e-06,2.885539867195913e-07,8.656619601587739e-07,3.4626478406350956e-06,0.2252121184508292,0.1908259134800181,0.209220091863237,0.15772573364754955,0.21003463484089588,0.21473913565384603,0.208483573775752,0.2059995567810764,0.17051895857403546,0.20025848666130341
sp|Q9T1W7|TERS_BPMU,0.10403113035867341,0.09882957384073973,0.04161245214346936,0.057217121697270376,0.0,0.046814008661403034,0.11963579991247442,0.046814008661403034,0.01560466955380101,0.052015565179336705,0.11963579991247442,0.057217121697270376,0.057217121697270376,0.01040311303586734,0.026007782589668352,0.057217121697270376,0.04161245214346936,0.0,0.00520155651793367,0.03641089562553569,4.663918064287446e-06,4.430722161073074e-06,1.8655672257149786e-06,2.5651549353580956e-06,0.0,2.0987631289293508e-06,5.363505773930563e-06,2.0987631289293508e-06,6.99587709643117e-07,2.331959032143723e-06,5.363505773930563e-06,2.5651549353580956e-06,2.5651549353580956e-06,4.6639180642874465e-07,1.1659795160718616e-06,2.5651549353580956e-06,1.8655672257149786e-06,0.0,2.3319590321437232e-07,1.6323713225006062e-06,0.2113577276555099,0.21447947300908685,0.18785355044671853,0.18511921442181895,0.19598847794893207,0.21532913269779677,0.22439240807417496,0.19882714120478331,0.17688923660989123,0.1845618482174505
sp|P07695|VCOX_BPP2,0.08138571693224494,0.06975918594192423,0.023253061980641414,0.05813265495160354,0.0,0.03487959297096212,0.05813265495160354,0.10463877891288637,0.0,0.05813265495160354,0.10463877891288637,0.08138571693224494,0.05813265495160354,0.011626530990320707,0.06975918594192423,0.05813265495160354,0.04650612396128283,0.04650612396128283,0.04650612396128283,0.04650612396128283,3.092709489647707e-06,2.6508938482694632e-06,8.836312827564877e-07,2.2090782068912194e-06,0.0,1.3254469241347316e-06,2.2090782068912194e-06,3.976340772404195e-06,0.0,2.2090782068912194e-06,3.976340772404195e-06,3.092709489647707e-06,2.2090782068912194e-06,4.4181564137824387e-07,2.6508938482694632e-06,2.2090782068912194e-06,1.7672625655129755e-06,1.7672625655129755e-06,1.7672625655129755e-06,1.7672625655129755e-06,0.2080249967625925,0.20399564804993203,0.17322528968606485,0.18938756294632947,0.2137399715647606,0.20144539987076893,0.19812029535375625,0.18564717707418635,0.19937969083950494,0.2154069950461421
sp|P10429|YIM5_BPPH1,0.05129316987514175,0.07327595696448821,0.04396557417869293,0.04396557417869293,0.029310382785795286,0.03663797848224411,0.07327595696448821,0.05862076557159057,0.029310382785795286,0.08793114835738586,0.08060355266093704,0.1025863397502835,0.014655191392897643,0.05129316987514175,0.029310382785795286,0.0659483612680394,0.014655191392897643,0.014655191392897643,0.05129316987514175,0.021982787089346464,1.9613015589405442e-06,2.8018593699150634e-06,1.6811156219490378e-06,1.6811156219490378e-06,1.1207437479660253e-06,1.4009296849575317e-06,2.8018593699150634e-06,2.2414874959320506e-06,1.1207437479660253e-06,3.3622312438980757e-06,3.0820453069065697e-06,3.9226031178810885e-06,5.603718739830127e-07,1.9613015589405442e-06,1.1207437479660253e-06,2.521673432923557e-06,5.603718739830127e-07,5.603718739830127e-07,1.9613015589405442e-06,8.405578109745189e-07,0.18515979560888182,0.2184341841747873,0.20005097954877943,0.19846536477982266,0.19056208019128015,0.18781984100288635,0.22503329659628724,0.19113360007968488,0.20872353311104316,0.18728944902416142
sp|P10479|DPOL_BPPRD,0.07938704647967684,0.050519029577976174,0.0451062764089073,0.06495303802882652,0.014434008450850336,0.021651012676275505,0.07577854436696427,0.08119129753603314,0.02706376584534438,0.08119129753603314,0.061344535916113926,0.07938704647967684,0.021651012676275505,0.06856154014153909,0.041497774296194716,0.03247651901441326,0.04330202535255101,0.014434008450850336,0.050519029577976174,0.04330202535255101,2.9986284682290202e-06,1.9082181161457403e-06,1.7037661751301251e-06,2.45342329218738e-06,5.452051760416401e-07,8.1780776406246e-07,2.86232717421861e-06,3.066779115234225e-06,1.022259705078075e-06,3.066779115234225e-06,2.3171219981769704e-06,2.9986284682290202e-06,8.1780776406246e-07,2.5897245861977902e-06,1.5674648811197152e-06,1.22671164609369e-06,1.63561552812492e-06,5.452051760416401e-07,1.9082181161457403e-06,1.63561552812492e-06,0.20531618965253248,0.21142563903087971,0.1915848188096889,0.1947356419696887,0.19513345948085387,0.20112946067281726,0.20550285806775878,0.19986141565931492,0.1978250061761524,0.19568119127330966
sp|P04521|EXO1_BPT4,0.04450199561188961,0.03263479678205238,0.05043559502680822,0.07713679239394199,0.008900399122377922,0.026701197367133764,0.08603719151631992,0.05636919444172684,0.041535195904430305,0.08307039180886061,0.06823639327156407,0.06823639327156407,0.020767597952215153,0.041535195904430305,0.029667997074593073,0.05043559502680822,0.08307039180886061,0.026701197367133764,0.041535195904430305,0.06823639327156407,1.729803933643337e-06,1.2685228846717806e-06,1.9604444581291154e-06,2.9983268183151177e-06,3.4596078672866745e-07,1.0378823601860023e-06,3.3442876050437854e-06,2.191084982614894e-06,1.614483671400448e-06,3.228967342800896e-06,2.6523660315864504e-06,2.6523660315864504e-06,8.07241835700224e-07,1.614483671400448e-06,1.1532026224288915e-06,1.9604444581291154e-06,3.228967342800896e-06,1.0378823601860023e-06,1.614483671400448e-06,2.6523660315864504e-06,0.20792685358881416,0.20069242969076315,0.1880552261814521,0.19721977876598318,0.20313891206552825,0.21044875380888411,0.2022954959480496,0.18477361998260278,0.19845873316309756,0.2040232817771037
sp|P06225|DPOL_BPSP2,0.10388168789907146,0.049543574228787926,0.03835631553196485,0.05273993385645166,0.01118725869682308,0.036758135718132974,0.08310535031925717,0.07031991180860221,0.019178157765982425,0.05273993385645166,0.11986348603739014,0.09429260901608025,0.015981798138318685,0.03356177609046924,0.03995449534579672,0.03995449534579672,0.049543574228787926,0.017579977952150553,0.035159955904301106,0.07191809162243408,3.96326359513738e-06,1.8901718684501353e-06,1.463358865896879e-06,2.0121184406082084e-06,4.2681300255325633e-07,1.4023855798178423e-06,3.1706108761099045e-06,2.6828245874776113e-06,7.316794329484395e-07,2.0121184406082084e-06,4.572996455927746e-06,3.597423878663161e-06,6.097328607903663e-07,1.280439007659769e-06,1.5243321519759156e-06,1.5243321519759156e-06,1.8901718684501353e-06,6.707061468694028e-07,1.3414122937388056e-06,2.743797873556648e-06,0.21367709659056783,0.20062730155872702,0.19607030677477066,0.19956150740447878,0.1884656078576237,0.20642149308334287,0.20116154109980564,0.19719376548149842,0.19883598948210815,0.19638714987995884
sp|P04546|ALC_BPT4,0.057048615184958865,0.057048615184958865,0.06338735020550985,0.06972608522606084,0.03169367510275493,0.0443711451438569,0.07606482024661182,0.05070988016440788,0.02535494008220394,0.0887422902877138,0.08240355526716281,0.0887422902877138,0.03803241012330591,0.02535494008220394,0.03169367510275493,0.05070988016440788,0.06338735020550985,0.0,0.03169367510275493,0.08240355526716281,2.0789797476187887e-06,2.0789797476187887e-06,2.3099774973542096e-06,2.5409752470896305e-06,1.1549887486771048e-06,1.6169842481479468e-06,2.7719729968250514e-06,1.8479819978833676e-06,9.239909989416838e-07,3.2339684962958935e-06,3.0029707465604722e-06,3.2339684962958935e-06,1.3859864984125257e-06,9.239909989416838e-07,1.1549887486771048e-06,1.8479819978833676e-06,2.3099774973542096e-06,0.0,1.1549887486771048e-06,3.0029707465604722e-06,0.19777094136049864,0.21286765617891165,0.19741491679996676,0.18158782757754593,0.20401992306252603,0.20904626457581363,0.2049540239403758,0.20544997610905774,0.17982562672865723,0.2007238776483459
sp|P13320|DSBA_BPT4,0.07135514480023082,0.04077436845727476,0.03058077634295607,0.09174232902886821,0.0,0.0,0.12232310537182428,0.04077436845727476,0.03058077634295607,0.06116155268591214,0.08154873691454952,0.11212951325750559,0.03058077634295607,0.050967960571593446,0.0,0.03058077634295607,0.02038718422863738,0.0,0.03058077634295607,0.06116155268591214,3.073761493672442e-06,1.7564351392413956e-06,1.3173263544310468e-06,3.95197906329314e-06,0.0,0.0,5.269305417724187e-06,1.7564351392413956e-06,1.3173263544310468e-06,2.6346527088620935e-06,3.5128702784827912e-06,4.830196632913838e-06,1.3173263544310468e-06,2.1955439240517445e-06,0.0,1.3173263544310468e-06,8.782175696206978e-07,0.0,1.3173263544310468e-06,2.6346527088620935e-06,0.2100332876847289,0.21061400643388956,0.18407328193758163,0.1757909016991648,0.20929493013031636,0.19897116811718935,0.21478479278456444,0.18812649845872817,0.19914966583821475,0.19896743569251846
sp|Q6QGG9|D5_BPT5,0.18622918395256177,0.05078977744160776,0.02962737017427119,0.04232481453467313,0.0,0.05078977744160776,0.10581203633668282,0.08041714761587894,0.008464962906934626,0.04232481453467313,0.08041714761587894,0.09311459197628089,0.021162407267336564,0.02539488872080388,0.021162407267336564,0.06348722180200969,0.06348722180200969,0.008464962906934626,0.01269744436040194,0.09311459197628089,7.800639067355592e-06,2.1274470183697073e-06,1.2410107607156625e-06,1.7728725153080891e-06,0.0,2.1274470183697073e-06,4.432181288270223e-06,3.3684577790853693e-06,3.5457450306161784e-07,1.7728725153080891e-06,3.3684577790853693e-06,3.900319533677796e-06,8.864362576540446e-07,1.0637235091848536e-06,8.864362576540446e-07,2.659308772962134e-06,2.659308772962134e-06,3.5457450306161784e-07,5.318617545924268e-07,3.900319533677796e-06,0.21614809591431075,0.20745405418118854,0.18194472551060528,0.20290200979678089,0.18731863314364716,0.2265769191322817,0.20666578791285656,0.18104414567799829,0.1988904122788441,0.18682255771076772
sp|P19822|DPOL_BPT5,0.07003960671531526,0.04468043876666663,0.03985012106216213,0.086945718681081,0.018113691391891878,0.036227382783783756,0.06762444786306301,0.06158655073243238,0.038642541636036004,0.07486992441981975,0.09056845695945938,0.08332298040270264,0.02294400909639638,0.0434728593405405,0.03985012106216213,0.04951075647117113,0.04468043876666663,0.0048303177045045005,0.05434107417567563,0.060378971306306255,2.626624471001228e-06,1.675605265983542e-06,1.494458750742078e-06,3.2606372743463523e-06,6.792994321554901e-07,1.3585988643109802e-06,2.536051213380496e-06,2.3096180693286662e-06,1.4491721219317121e-06,2.8077709862426923e-06,3.3964971607774503e-06,3.124777387915254e-06,8.604459473969541e-07,1.6303186371731761e-06,1.494458750742078e-06,1.856751781225006e-06,1.675605265983542e-06,1.8114651524146401e-07,2.03789829646647e-06,2.2643314405183e-06,0.20007110300115805,0.19653698656170415,0.19785153035444802,0.19771506784139847,0.2066177328151653,0.20135854904901931,0.19932988922483014,0.20408235862544757,0.19258983497235457,0.20263932284171968
sp|O64146|DPOL_BPSPB,0.04666913936360499,0.04122440643785108,0.056002967236325994,0.06922589005601408,0.010111646862114416,0.0326683975545235,0.08322663186509557,0.05989206218329308,0.02489020766058933,0.08244881287570216,0.08944918378024291,0.09567173569539024,0.02955712159694983,0.04355786340603133,0.02722366462876958,0.06300333814086674,0.051336053299965496,0.013222922819688083,0.045113501384818164,0.050558234310572076,1.7700999234682547e-06,1.5635882657302917e-06,2.1241199081619056e-06,2.6256482198112445e-06,3.835216500847885e-07,1.2390699464277783e-06,3.1566781968517207e-06,2.2716282351175936e-06,9.440532925164025e-07,3.1271765314605835e-06,3.3926915199808214e-06,3.628704843109922e-06,1.121063284863228e-06,1.6520932619037044e-06,1.0325582886898151e-06,2.389634896682144e-06,1.9471099158150804e-06,5.015283116493388e-07,1.7110965926859795e-06,1.9176082504239427e-06,0.2012050945613057,0.21171388296539095,0.19388591276503064,0.1937588688671264,0.19865842185175311,0.2031240847569276,0.21035233204690829,0.19524659431668412,0.19557192393178488,0.1957050354460297
sp|P03696|DNBI_BPT7,0.0953111556694798,0.027231758762708513,0.03630901168361135,0.09077252920902837,0.013615879381354256,0.013615879381354256,0.11800428797173688,0.09077252920902837,0.009077252920902838,0.03177038522315993,0.045386264604514184,0.11346566151128547,0.022693132302257092,0.04084763814406277,0.05900214398586844,0.054463517525417025,0.045386264604514184,0.013615879381354256,0.04992489106496561,0.08169527628812553,3.694897206200249e-06,1.055684916057214e-06,1.4075798880762852e-06,3.518949720190713e-06,5.27842458028607e-07,5.27842458028607e-07,4.5746346362479275e-06,3.518949720190713e-06,3.518949720190713e-07,1.2316324020667496e-06,1.7594748600953566e-06,4.398687150238392e-06,8.797374300476783e-07,1.583527374085821e-06,2.2873173181239637e-06,2.111369832114428e-06,1.7594748600953566e-06,5.27842458028607e-07,1.935422346104892e-06,3.167054748171642e-06,0.20082021694303168,0.18619857113010166,0.18469399830395633,0.20541334549933327,0.21833524166312585,0.20417509308501747,0.18898545864407126,0.19365000244567007,0.21233245840513457,0.20085681147262063
